name,address,city,price_level,cuisine,description,phone,url
老曾羊肉,中西區民族路二段131號,Tainan,$,小吃,屹立於臺南火車站附近半個世紀，以沒有羶味的澳洲羊肉，料理出實惠的羊肉菜色。菜單簡潔，客人只需從麻油、清湯、當歸三種湯頭擇一，搭配羊肉與羊排骨。另外，炒羊肉同為店內招牌，與翠綠芥藍菜同炒的羊肉帶有淡淡的豆瓣香氣與甘甜尾韻，十分適合配飯。餐廳樓高兩層，建議選坐設空調的二樓，較為舒適。,+886 6 224 8688,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/lao-tseng-lamb
福泰飯桌第三代,中西區民族路二段219號,Tainan,$,小吃,福泰餐桌創立逾八十年，第二與第三代於2015年開設此店，並進駐餐室，讓客人在明亮環境中體驗傳統飯桌仔文化。菜色按照當天採買的食材而定，可留意寫上當日鮮魚及時令菜色的小黑板。每道菜都精緻小巧，尤其推薦金黃酥脆的虱目魚柳，及肥瘦比例恰當的肉燥飯。生意熱絡，晚上到訪宜六點前抵達。,+886 6 221 8608,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/fu-tai-table-third-generation
永通虱目魚粥,學甲區民權路60號,Tainan,$,小吃,學甲區為臺南五大虱目魚產區之一，來到這裡，自然不能錯過虱目魚料理。永通虱目魚粥經營逾半世紀，每日以新鮮魚骨、魚肉熬煮高湯，味道鮮美，是粥品的靈魂。除了虱目魚料理，同時提供魚酥飯、草魚、吳郭魚、小鯉魚等魚料菜餚，滷菜如滷虱目魚頭、豬腳筋、魚皮等同樣一應俱全，選擇豐富。,+886 6 783 9308,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/yung-tung-milkfish
㕩肉舖,中西區民族路二段317巷36號,Tainan,$$$,燒烤,(餐廳暫時關閉。) 鄰近著名古蹟赤崁樓，餐廳建築為清朝古宅，創辦人保留其斑駁紅磚瓦，並結合工業風裝潢。提供以日本和牛為主軸的菜單，來自飛驒的和牛油花分佈細緻，經炭火烹調後肉香味美。菜單同時包含美澳牛肉、在地禽類與海鮮，菜色多樣。店內氣氛熱絡，服務團隊友善且會適時提供協助，適合與親友共聚。須提前訂位。,+886 6 225 3636,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/pankoko
鳳記鵝肉老店,沙鹿區屏西路170號,Taichung,$$,臺灣菜,小店置身簡樸老舊的民宅之中，至今已屹立數十年，每到用餐時段，總有許多老饕驅車到來，為的就是品嚐美味的鵝肉料理。皮薄肉嫩的鵝肉切盤深受喜愛，店家保留了部分骨件，讓客人可享受啃骨吮指的滋味。餐品選擇多樣，同時供應各式鵝內臟、滷味與清湯底湯麵，推薦搭配細扁意麵的花枝麵。,+886 4 2631 4040,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/feng-chi-goose
Ephernité,大安區安和路二段233號,Taipei,$$$,時尚法國菜,由曾居於法國的夫妻檔經營，餐廳提倡「產地直送」理念，著重採購在地食材，並與陽明山農夫合作，栽種獨家的農產品每天運抵餐廳。包含三道菜的菜單每天隨當日食材更迭，顧客抵達一刻方會從服務人員口中得知菜色。以法式料理為基調的菜餚賣相精緻，其中每天新鮮預備的蔬菜凍令人回味。另外可以預訂設九道菜的季節菜單。,+886 2 2732 0732,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ephernite
蓬萊,北投區中和街238號,Taipei,$,臺灣菜,由陳良枝開創的蓬萊以酒家菜起家，現由第三代接手經營。快將失傳的老臺菜如蟳肉蚵仔羹、螺肉魷魚蒜鍋等，仍然保留在菜單上。很多食客專程來品嚐軟玉豆腐，有別於包入香蕉的傳統版本，餐廳改以豆腐包著火腿、蝦仁和香菜。別忘了來一客招牌排骨酥，連著骨頭的小排經二十小時醃製，令人吮指回味。,+886 2 2891 2778,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/peng-lai
侯布雄,信義區松仁路28號5樓 (寶麗廣場),Taipei,$$$$,時尚法國菜,貫徹集團其他分店的設計風格，以紅黑色調，搭配富情調的燈光和開放式廚房，充滿個性。日籍主廚於集團工作多年，深諳經典菜色精髓，並在保留經典菜餚的同時，巧妙融入東洋風格。菜單之中，多款海鮮料理都是他的拿手品項，值得品嚐。餐廳提供套餐、單點和小份量菜色，選擇多元。,+886 2 8729 2628,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759
吉兆割烹壽司,大安區忠孝東路四段181巷48號,Taipei,$$$$,壽司,其名取自一日本燒酒名稱，由兩位臺灣主廚共同執掌板前。他們希望能讓臺灣人吃到媲美日本名店的上乘壽司，故裝潢亦秉承日本壽司店的簡樸，氣氛更為輕鬆。食物以生食及手握壽司為主，也會按客人需求提供熟食，只需於訂位時說明。由於兼營日本清酒代理，餐廳會按時令提供不同的清酒佐餐，亦會邀請日本廚師當客座主廚。,+886 2 2771 1020,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/kitcho
發愣吃 (西區),西區公正路133號,Taichung,$$,麵食,這家麵館於2022年搬到現址，空間寬敞舒適，以綠色植栽搭配咖啡色桌椅，為用餐環境增添暖意。餐廳以各式椒麻風格為特點，麵食依據風味劃分為蒜辣、椒麻與主廚精選三個種類。皮蛋擔擔麵味道濃厚、層次多元，喜歡濃重口味的不要錯過。麵條份量充足，不論與友人分享或獨享，均十分合適。,+886 958 053 182,https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/varmt-west
麥謎食驗室,中西區青年路90號,Tainan,$$,麵食,餐廳名字取自臺語「販售麵食」的諧音。廚房團隊均具備西餐背景，期望本著實驗及研發精神，創作出新穎的麵食。菜單按季更迭，選用來自世界各地的佐料，當中包括在地人熟悉的剝皮辣椒、赤味噌，也有富東南亞特色的參巴醬、青木瓜，甚至是法式燉菜。透過這些大膽的搭配，讓每道餐點都富有層次和風味。,無法取得,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/bue-mi-lab
三輪的店,鳳山區八德路296巷25號,Kaohsiung,$,小吃,創立於1961年，創辦人最初以三輪車在街邊販售，至成為簡樸小店，一直是在地人的下午茶熱點。提供遵循古法製作的炭烤手工香腸與糯米腸，前者以豬肉、五香粉與高粱灌製而成，搭配蒜頭享用，口味經典；後者用上在地糯米、花生及油蔥酥，軟糯可口，帶有淡淡木炭香氣。不妨加點溫潤的肉骨湯搭配烤物。小店僅於中午至傍晚營業。,+886 953 696 085,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/three-wheels
方蒔,苓雅區憲政路132號,Kaohsiung,$$$,創新菜,主廚具近二十年高端餐飲經驗，他於2023年創立這餐廳，將其遊歷的記憶和生活元素，透過單一套餐與客人分享。菜色以歐亞美洲烹調技巧料理，配合高麗菜酸、檳榔葉等在地食材，別具風格。室內空間採用暖杏色調，搭配圓弧形的吊燈、沙發、餐桌，及以植物點綴，氣氛悠閒舒適。二樓設有包廂，適合小型聚會。,+886 7 223 1768,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/the-front-house
斑泊,中山區樂群二路265巷38號,Taipei,$$$,時尚臺灣菜,進入餐廳，顧客會先被帶到等候區享用茶水，再前往二樓的用餐空間。這裡以褐色實木、鏽色鐵件、日式塌塌米等點綴，並大量選用臺灣設計師的家具與食器，營造出沉穩復古的風格。年輕主廚將臺灣常見的下酒菜、小吃、宴席合菜、焢窯等元素呈現於套餐之中。整頓饗宴逾三個小時，每道佳餚各有主題，值得細細品味。,+886 2 8502 9168,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/ban-bo
好嶼,大安區仁愛路四段300巷20弄17號,Taipei,$$$,時尚臺灣菜,主廚來自雲林，對臺灣的感情溢於言表，希望透過美食述說屬於這片土地的故事。菜單圍繞「山、海、川、原」四個主題，依循季節轉換菜色，當中大量取用對環境友善的食材，並以炭烤方式烹調。輔以服務人員的深入解說，好讓客人了解餐廳重視生態的理念。室內布置同樣跟隨四季而轉變，氛圍別具一格。,無法取得,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/hosu
雍翠庭,北投區幽雅路30號 (北投麗禧溫泉酒店),Taipei,$$$,臺灣菜,位於溫泉酒店內，用餐空間開闊明亮，擁有整片落地玻璃，讓客人飽覽青翠宜人的山景。餐廳於2022年迎來新主廚，帶來一系列創新而精美的臺式佳餚，如三杯虎掌南非鮑，鹹香濃郁，令人回味。客人可自選一壺臺灣茶飲。適合與親友規劃半日遊，先在飯店享受溫泉放鬆身心，再到此品嚐美食。,+886 2 2898 8888,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/chinese-cuisine
Clover,信義區松仁路28號4樓 (寶麗廣場),Taipei,$$$$,時尚法國菜,法籍廚師Jean-François Piège的首家海外餐廳，菜單集結旗下四間餐廳的經典美食，並選用臺灣食材烹調，供應單點菜色與季節套餐。其中培根蛋奶野生烏賊以烏賊薄片取代義大利麵，配上絲滑濃稠的蛋奶醬汁，口感豐富。南瓜燉煮波士頓龍蝦以整顆南瓜呈現，也十分出色。挑高的用餐空間被落地窗環繞，呈現典雅的現代風格。,+886 2 8729 2788,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/clover
王家燻羊肉,龍崎區烏樹林34號,Tainan,$$,臺灣菜,餐廳以木材構築，依山而建，可一覽翠綠的山野景色，更經常傳來陣陣稻穀煙燻的香氣。招牌煙燻羊肉採用自家飼養的野山羊，連同米酒與各式中藥材置於土甕窯煙燻一天一夜而成，湯色醇黑，溫潤味甘。各式野菜菜餚及炒山豬肉同樣滋味。惟餐室為半開放式空間，故蚊蟲較多。周末到訪建議提前訂位。,+886 6 594 1393,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/wang-jia-smoked-lamb
博仁堂,中西區西門路二段300巷27號,Tainan,$,臺灣菜,由百年中藥行轉型成為藥膳店，店內保留了老店的藥櫃、針炙銅人與掛畫，並將古舊匾額改造成餐桌，環境雅致。提供八款藥膳湯品，全都香氣撲鼻，滋味回甘。菜單更標示療效，讓客人依需求選擇。建議點選套餐，一試其麻油麵線和甜點冰糖百合銀耳：前者採用安定出產的麻油，香氣四溢；後者則滋味清爽，皆值得品嚐。,+886 6 222 6473,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/po-jen-tang
菜粽李,苓雅區成功一路159號,Kaohsiung,$,小吃,雖然已在高雄飄香一甲子，店面環境卻依然保持整潔明亮。招牌菜粽每天手工現包，糯米軟糯可口，花生則顆粒飽滿，配上自製的醬料、辣椒醬與花生粉同吃，用料簡單卻滋味無窮。亦推薦搭配樸實味美的海帶味噌湯享用。店家亦販售冷藏菜粽供客人帶回家自煮，如遇節慶宜提前預訂。,+886 7 331 3086,https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/caizong-li
杭州小籠湯包 (大安),大安區杭州南路二段17及19號,Taipei,$$,點心,老闆黃氏兄弟與楊主廚師承上海師傅，主張販售樸實且真材實料的小籠包。招牌小籠湯包包皮僅以麵粉及水所做，不含添加物，每天現擀，並以新鮮豬後腿肉作餡，皮薄多汁而不油膩。豆沙鍋餅餅皮帶芝麻與餅皮酥香，內餡混合兩種豆沙，入口絲滑，也值得一試。餐廳採自助式服務，價格親民。,+886 2 2393 1757,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/hang-zhou-xiao-long-bao-da-an
辰園,中正區忠孝東路一段12號B1 (喜來登大飯店),Taipei,$$$,粵菜,選址地下一樓無減餐廳的吸引力，深棕色木屏風配以同色系的牆身，拼合出帶中國色彩的餐室，傳統中不失時尚，寬敞的環境加上舒適的靠背椅更適合宴客和商務聚餐。菜色由多位擅長廣東菜的廚師負責，叫好之作眾多，包括須預訂的脆皮先知鴨、限量供應的廣式片皮鴨、脆皮叉燒和金瑤炒龍筋，難怪總是座無虛席。,+886 2 2321 1818,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/the-dragon
桌藏,大安區和平東路二段76巷23弄9號,Taipei,$$$,創新菜,入口處流水潺潺，小徑上鋪滿古董瓦片，進入這所有八十年歷史的日式建築，木製橫樑和懸垂燈飾營造出新舊對比強烈的特別氛圍。廚師以大量在地食材將臺式元素糅合法式料理中，拼湊出味道、口感皆非比尋常的菜色。午餐和晚餐分別提供五或七道菜的套餐，服務團隊默契十足。,+886 2 2377 0952,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/toh-a
阿輝黑輪,南區大林路121號,Tainan,$,小吃,小店走過近五十個年頭，一開始以三輪車沿街販售，其後搬遷至現址的鐵皮屋。各式小吃價格實惠，深受本地人及遊客歡迎，特別是炸黑輪和關東煮的黑輪，均是到訪者必點之選。此外，大腸包小腸值得一試，糯米腸軟糯可口、帶花生香，包覆的小香腸肥而不膩、充滿肉香。每到下午時刻，店內總是人潮洶湧。,+886 921 216 792,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/a-hai-tawianese-oden
Hara Peko,中西區永福路二段81巷13號,Tainan,$$$,現代菜,置身洋溢藝術氣息的蝸牛巷，餐廳佈置簡約且溫馨，設有環繞開放式廚房的板前座位。主廚具法餐經驗，加上曾赴日本歷練，菜色融合濃厚的法式和風元素。每月更替的單一菜單中，包含兩至三種主餐肉品供選擇，客人須於預約時選定。為配合餐點風格，酒單以日本九州的清酒為主，亦可自攜酒水，僅收取開瓶費。,+886 6 289 3765,https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/hara-peko
川畝園,大同區承德路二段120號,Taipei,$$,點心,雖然坐落在巷弄之中，卻無阻在周邊上班或購物的人士前來大快朵頤，每到用餐時刻總是大排長龍。店面空間較小，廚房位於入口處，透過玻璃窗會看見師傅忙碌地製作刀削麵、點心等美食。其中，以刀削麵拌炒的木須炒麵，是必吃的熱門菜色。牛肉捲餅和豆沙鍋餅的餅皮煎至金黃酥脆，同樣深受歡迎。,+886 2 2556 3800,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/chuan-mu-yuan
教父牛排,中山區樂群三路58號,Taipei,$$$$,牛排屋,雖經營者牛排教父的身影已不復見，但在集團十年的年輕主廚仍遵循他的步伐，製作一系列價格實惠的套餐。除了頂級美國濕式熟成牛肉、日本及澳洲和牛外，亦推出自家熟成十四天以上的美國乾式熟成牛肉。肉品皆以荔枝木烹調，帶有獨特香氣，火候和時間掌握得宜，特別推薦軟嫩多汁的老饕牛排。設有包廂，適合宴請聚會。,+886 2 8501 1838,https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/danny-s-steakhouse
